% ARFF file for Verbmobil
% Phoneme: N
%
@relation N

% List of attributes:
%
% Duration is expressed in seconds
@attribute phoneme { N,  }
@attribute filename string
@attribute speech_position { Start_word, Middle_word, End_word }
@attribute word { CARD, VVIZU, VMINF, ga, KON, PIAT, NE, PIS, VV, Georgen, PTKANT, ADV, PAV, KOUS, beziehungsw, Hann, irgen, Erledung, PTKVZ, irgend, VMFIN, NN, Abend"offnung, SPELL, kling, hing, APPR, ART, PDS, ADJA, PWAV, tank, VVINF, gebongt, VVPP, VVFIN, PIDAT, Ausmachungen, Veranschlagung, ADJD, PPOSAT,  }
@attribute pause { near_pause, no_pause }
@attribute stress { none, p_stress, s_stress }
@attribute overlapping { 1, 0 }
@attribute speech_rate_pho numeric
@attribute local_speech_rate numeric
@attribute speech_rate_msyl numeric
@attribute speech_rate_ksyl numeric
@attribute syl_position { one_s, w_initial, w_middle, w_final }
@attribute duration numeric

@data
N, g001acn1_044_AAJ.par, End_word, NN, no_pause, none, 0, 14.4, 0.8, 5.0, 5.5, w_final, 0.16
N, g001acn1_046_AAJ.par, End_word, NN, no_pause, none, 0, 19.1, 1.0, 6.1, 7.5, w_final, 0.06
N, g001acn1_050_AAJ.par, Start_word, VVFIN, no_pause, none, 0, 20.9, 1.4, 8.1, 10.6, w_initial, 0.04
N, g001acn1_050_AAJ.par, Middle_word, NN, no_pause, none, 0, 20.9, 1.0, 8.1, 10.6, w_final, 0.05
N, g001acn1_054_AAJ.par, Middle_word, ADV, no_pause, none, 0, 17.5, 1.1, 8.2, 9.6, w_middle, 0.04
N, g001acn1_056_AAJ.par, Start_word, VVFIN, no_pause, none, 0, 16.1, 1.1, 4.7, 4.7, w_initial, 0.05
N, g001acn1_061_AAJ.par, Start_word, ADV, no_pause, none, 0, 15.9, 1.1, 7.1, 9.2, w_middle, 0.06
N, g001acn1_061_AAJ.par, Middle_word, VVFIN, no_pause, none, 0, 15.9, 1.3, 7.1, 9.2, w_initial, 0.04
N, g001acn1_067_AAJ.par, Middle_word, ADV, no_pause, none, 0, 18.0, 1.2, 7.1, 8.9, w_middle, 0.03
N, g001acn1_071_AAJ.par, Middle_word, NN, no_pause, none, 0, 15.6, 1.3, 6.7, 8.3, w_final, 0.12
N, g001acn1_071_AAJ.par, Middle_word, VVFIN, no_pause, none, 0, 15.6, 0.9, 6.7, 8.3, w_final, 0.06
N, g001acn1_076_AAJ.par, Middle_word, VVFIN, no_pause, none, 0, 15.5, 1.6, 6.3, 8.2, w_initial, 0.04
N, g001acn1_076_AAJ.par, Middle_word, NN, no_pause, none, 0, 15.5, 1.6, 6.3, 8.2, w_final, 0.06
N, g001acn1_076_AAJ.par, Middle_word, VVFIN, no_pause, none, 0, 15.5, 0.8, 6.3, 8.2, w_final, 0.05
N, g001acn1_080_AAJ.par, Middle_word, VVFIN, no_pause, none, 0, 8.7, 0.3, 2.9, 2.4, w_initial, 0.11
N, g001acn1_080_AAJ.par, End_word, VVFIN, no_pause, none, 0, 8.7, 1.0, 2.9, 2.4, w_initial, 0.08
N, g001acn1_082_AAJ.par, Start_word, VVFIN, no_pause, none, 0, 16.0, 0.7, 7.1, 9.5, w_initial, 0.06
N, g001acn1_082_AAJ.par, Middle_word, NN, no_pause, none, 0, 16.0, 1.1, 7.1, 9.5, w_final, 0.08
N, g001acn1_082_AAJ.par, Middle_word, VVFIN, no_pause, none, 0, 16.0, 0.6, 7.1, 9.5, w_final, 0.18
N, g001acn2_003_AAK.par, Middle_word, ADJD, no_pause, none, 0, 11.8, 1.4, 5.4, 6.0, w_middle, 0.05
N, g001acn2_007_AAK.par, Middle_word, NN, no_pause, none, 0, 14.0, 1.0, 5.6, 6.8, w_final, 0.03
N, g001acn2_007_AAK.par, Middle_word, VVINF, no_pause, none, 0, 14.0, 0.4, 5.6, 6.8, w_final, 0.21
N, g001acn2_009_AAK.par, Middle_word, NN, no_pause, none, 0, 14.7, 0.8, 6.1, 6.8, w_final, 0.15
N, g001acn2_014_AAK.par, Start_word, VVFIN, near_pause, none, 0, 13.2, 0.5, 4.0, 9.2, w_final, 0.08
N, g001acn2_018_AAK.par, Middle_word, NN, no_pause, none, 0, 12.2, 1.3, 5.5, 5.9, w_final, 0.05
N, g001acn2_021_AAK.par, End_word, ADV, no_pause, none, 0, 13.7, 1.1, 5.3, 7.9, w_middle, 0.03
N, g001acn2_037_AAK.par, Middle_word, NN, no_pause, none, 0, 10.4, 0.9, 4.4, 5.8, w_final, 0.09
N, g001acn2_047_AAK.par, End_word, NN, no_pause, none, 0, 17.8, 1.4, 8.1, 9.3, w_final, 0.06
N, g001acn2_053_AAK.par, Middle_word, NN, no_pause, none, 0, 12.4, 0.6, 5.2, 7.2, w_final, 0.32
N, g001acn2_055_AAK.par, Middle_word, NE, no_pause, none, 0, 16.0, 1.0, 6.2, 7.9, w_middle, 0.05
N, g001acn2_055_AAK.par, Middle_word, NN, no_pause, none, 0, 16.0, 1.2, 6.2, 7.9, w_final, 0.03
N, g001acn2_057_AAK.par, Middle_word, VVINF, no_pause, none, 0, 11.6, 0.5, 4.7, 6.9, w_final, 0.14
N, g001acn2_057_AAK.par, Middle_word, ADV, no_pause, none, 0, 11.6, 1.2, 4.7, 6.9, w_middle, 0.11
N, g001acn2_062_AAK.par, Middle_word, VVFIN, no_pause, none, 0, 8.6, 1.2, 4.0, 5.8, w_initial, 0.04
N, g001acn2_086_AAK.par, Start_word, ADJD, near_pause, none, 0, 13.9, 0.9, 6.2, 9.2, w_final, 0.09
N, g002acn1_006_AAJ.par, Middle_word, VVINF, no_pause, none, 0, 14.3, 0.6, 5.8, 7.4, w_final, 0.35
N, g002acn1_006_AAJ.par, End_word, NN, no_pause, none, 0, 14.3, 0.8, 5.8, 7.4, w_final, 0.1
N, g002acn1_010_AAJ.par, Middle_word, NN, no_pause, none, 0, 13.3, 1.0, 5.4, 7.4, w_final, 0.03
N, g002acn1_010_AAJ.par, Middle_word, ADJD, no_pause, none, 0, 13.3, 1.1, 5.4, 7.4, one_s, 0.03
N, g002acn1_010_AAJ.par, Middle_word, VVFIN, no_pause, none, 0, 13.3, 1.3, 5.4, 7.4, w_initial, 0.04
N, g002acn1_010_AAJ.par, Middle_word, NN, no_pause, none, 0, 13.3, 0.8, 5.4, 7.4, w_final, 0.07
N, g002acn1_012_AAJ.par, End_word, VVINF, no_pause, none, 0, 10.4, 1.2, 4.4, 4.6, w_initial, 0.03
N, g002acn1_023_AAJ.par, End_word, ADJD, no_pause, none, 0, 13.7, 0.9, 6.2, 8.1, w_final, 0.08
N, g002acn1_027_AAJ.par, Middle_word, VVINF, no_pause, none, 0, 14.4, 1.0, 6.4, 7.8, w_final, 0.09
N, g002acn1_027_AAJ.par, Middle_word, VVINF, no_pause, none, 0, 14.4, 0.7, 6.4, 7.8, w_final, 0.06
N, g002acn1_027_AAJ.par, End_word, NN, no_pause, none, 0, 14.4, 0.6, 6.4, 7.8, w_final, 0.21
N, g002acn1_031_AAJ.par, Middle_word, ADV, no_pause, none, 0, 14.4, 1.4, 5.9, 7.9, w_middle, 0.03
N, g002acn1_031_AAJ.par, Middle_word, NN, no_pause, none, 0, 14.4, 1.0, 5.9, 7.9, w_final, 0.07
N, g002acn1_031_AAJ.par, Middle_word, NN, no_pause, none, 0, 14.4, 0.8, 5.9, 7.9, w_final, 0.08
N, g002acn1_031_AAJ.par, Middle_word, APPR, no_pause, none, 0, 14.4, 1.1, 5.9, 7.9, w_final, 0.03
N, g002acn1_031_AAJ.par, Middle_word, ADV, no_pause, none, 0, 14.4, 1.1, 5.9, 7.9, w_middle, 0.1
N, g002acn1_039_AAJ.par, Middle_word, ADV, no_pause, none, 0, 11.0, 1.1, 4.1, 5.9, w_middle, 0.03
N, g002acn1_042_AAJ.par, Middle_word, APPR, no_pause, none, 0, 10.8, 0.6, 4.6, 6.2, w_final, 0.23
N, g002acn1_053_AAJ.par, Middle_word, NN, no_pause, none, 0, 11.8, 1.4, 5.4, 7.9, w_final, 0.04
N, g002acn1_060_AAJ.par, Middle_word, VVFIN, no_pause, none, 0, 12.5, 1.1, 5.2, 5.8, w_initial, 0.08
N, g002acn1_065_AAJ.par, Start_word, VVFIN, no_pause, none, 0, 18.5, 1.5, 7.4, 10.0, w_initial, 0.05
N, g002acn1_069_AAJ.par, Middle_word, NN, no_pause, none, 0, 15.3, 1.0, 6.4, 7.8, w_final, 0.17
N, g002acn1_072_AAJ.par, Middle_word, VVINF, no_pause, none, 0, 15.5, 0.8, 6.4, 7.9, w_final, 0.07
N, g002acn1_075_AAJ.par, Middle_word, VVFIN, no_pause, none, 0, 13.1, 1.1, 6.1, 7.4, w_initial, 0.06
N, g002acn1_075_AAJ.par, Middle_word, ADJD, no_pause, none, 0, 13.1, 1.9, 6.1, 7.4, w_final, 0.05
N, g002acn1_077_AAJ.par, Middle_word, VVFIN, no_pause, none, 0, 14.7, 0.8, 6.2, 8.9, w_initial, 0.08
N, g002acn1_077_AAJ.par, Middle_word, ADV, no_pause, none, 0, 14.7, 1.2, 6.2, 8.9, w_middle, 0.06
N, g002acn1_077_AAJ.par, Middle_word, ADV, no_pause, none, 0, 14.7, 1.1, 6.2, 8.9, w_middle, 0.04
N, g002acn1_081_AAJ.par, Middle_word, ADV, no_pause, none, 0, 17.2, 1.5, 7.1, 10.6, w_middle, 0.03
N, g002acn1_085_AAJ.par, Middle_word, KOUS, no_pause, none, 0, 12.4, 0.5, 5.2, 6.1, one_s, 0.23
N, g002acn1_088_AAJ.par, End_word, VVFIN, no_pause, none, 0, 16.0, 1.2, 7.4, 9.0, w_initial, 0.03
N, g002acn1_090_AAJ.par, Middle_word, NN, no_pause, none, 0, 12.5, 0.9, 5.0, 7.0, w_final, 0.05
N, g002acn1_090_AAJ.par, Middle_word, NN, no_pause, none, 0, 12.5, 0.9, 5.0, 7.0, w_final, 0.09
N, g002acn1_094_AAJ.par, Middle_word, NN, no_pause, none, 0, 13.5, 1.2, 5.8, 7.4, w_final, 0.08
N, g002acn1_103_AAJ.par, Start_word, VVFIN, no_pause, none, 0, 13.8, 1.2, 6.4, 8.5, w_initial, 0.04
N, g002acn2_009_AAK.par, Middle_word, VVFIN, no_pause, none, 0, 11.8, 1.0, 4.7, 5.7, w_initial, 0.05
N, g002acn2_011_AAK.par, Middle_word, NN, no_pause, none, 0, 12.3, 0.9, 5.5, 6.8, w_final, 0.07
N, g002acn2_011_AAK.par, Middle_word, VVFIN, no_pause, none, 0, 12.3, 0.6, 5.5, 6.8, w_final, 0.08
N, g002acn2_013_AAK.par, Middle_word, NN, no_pause, none, 0, 11.5, 0.7, 4.6, 5.7, w_final, 0.21
N, g002acn2_013_AAK.par, Middle_word, ADV, no_pause, none, 0, 11.5, 0.6, 4.6, 5.7, w_final, 0.16
N, g002acn2_029_AAK.par, Middle_word, NN, no_pause, none, 0, 12.1, 0.9, 5.0, 6.2, w_final, 0.09
N, g002acn2_029_AAK.par, Middle_word, VVFIN, no_pause, none, 0, 12.1, 1.1, 5.0, 6.2, w_initial, 0.04
N, g002acn2_029_AAK.par, Middle_word, VVINF, no_pause, none, 0, 12.1, 0.9, 5.0, 6.2, w_middle, 0.07
N, g002acn2_029_AAK.par, Middle_word, VVINF, no_pause, none, 0, 12.1, 0.9, 5.0, 6.2, w_middle, 0.09
N, g002acn2_029_AAK.par, Middle_word, VVINF, no_pause, none, 0, 12.1, 1.1, 5.0, 6.2, w_final, 0.04
N, g002acn2_029_AAK.par, Middle_word, ADV, no_pause, none, 0, 12.1, 1.0, 5.0, 6.2, w_middle, 0.09
N, g002acn2_032_AAK.par, Middle_word, ADJD, no_pause, none, 0, 8.4, 0.2
3.1, 3.4, one_s, 0.44
N, g002acn2_032_AAK.par, End_word, ADJD, no_pause, none, 0, 8.4, 0.6, 3.1, 3.4, w_middle, 0.04
N, g002acn2_033_AAK.par, Middle_word, NN, no_pause, none, 0, 10.6, 1.6, 4.5, 5.5, w_final, 0.04
N, g002acn2_036_AAK.par, Start_word, VVFIN, near_pause, none, 0, 11.4, 0.5, 4.9, 6.5, w_final, 0.14
N, g002acn2_038_AAK.par, End_word, ADJD, no_pause, none, 0, 13.6, 1.1, 6.2, 7.1, w_final, 0.07
N, g002acn2_040_AAK.par, Middle_word, VVFIN, no_pause, none, 0, 10.7, 0.6, 4.2, 5.2, w_final, 0.12
N, g002acn2_043_AAK.par, Middle_word, VVFIN, no_pause, none, 0, 10.6, 1.2, 3.9, 3.9, w_initial, 0.05
N, g002acn2_047_AAK.par, Middle_word, NN, no_pause, none, 0, 15.0, 1.4, 6.5, 8.2, w_final, 0.03
N, g002acn2_047_AAK.par, Middle_word, ADJD, no_pause, none, 0, 15.0, 1.3, 6.5, 8.2, w_final, 0.05
N, g002acn2_074_AAK.par, Middle_word, NN, no_pause, none, 0, 15.4, 1.3, 5.5, 8.6, w_final, 0.03
N, g002acn2_080_AAK.par, Start_word, VVFIN, no_pause, none, 0, 19.4, 1.0, 7.8, 11.6, w_final, 0.04
N, g002acn2_096_AAK.par, Middle_word, APPR, no_pause, none, 0, 11.8, 0.5, 4.3, 5.7, w_final, 0.25
N, g002acn2_101_AAK.par, Start_word, ADJD, near_pause, none, 0, 11.3, 1.0, 5.5, 6.7, w_final, 0.11
N, g002acn2_101_AAK.par, Start_word, VVFIN, no_pause, none, 0, 11.3, 1.4, 5.5, 6.7, w_middle, 0.03
N, g003acn1_003_AAJ.par, Middle_word, VVINF, no_pause, none, 0, 13.2, 0.6, 5.5, 6.6, w_final, 0.38
N, g003acn1_005_AAJ.par, Middle_word, ADV, no_pause, none, 0, 14.3, 1.5, 6.8, 8.6, w_middle, 0.07
N, g003acn1_009_AAJ.par, Middle_word, ADV, no_pause, none, 0, 14.9, 1.4, 6.9, 9.3, w_final, 0.03
N, g003acn1_011_AAJ.par, Middle_word, NN, no_pause, none, 0, 13.3, 0.9, 5.6, 6.8, w_final, 0.08
N, g003acn1_011_AAJ.par, Middle_word, VVFIN, no_pause, none, 0, 13.3, 0.9, 5.6, 6.8, w_final, 0.06
N, g003acn1_011_AAJ.par, Middle_word, VVFIN, no_pause, none, 0, 13.3, 0.9, 5.6, 6.8, w_final, 0.05
N, g003acn1_023_AAJ.par, Start_word, VVFIN, no_pause, none, 0, 17.1, 1.2, 5.4, 9.1, w_final, 0.03
N, g003acn1_025_AAJ.par, Middle_word, VVFIN, no_pause, none, 0, 15.2, 1.1, 7.2, 8.5, w_initial, 0.06
N, g003acn1_025_AAJ.par, Middle_word, NN, no_pause, none, 0, 15.2, 0.9, 7.2, 8.5, w_final, 0.05
N, g003acn1_025_AAJ.par, Middle_word, ADV, no_pause, none, 0, 15.2, 1.2, 7.2, 8.5, w_middle, 0.05
N, g003acn1_028_AAJ.par, Middle_word, ADV, no_pause, none, 0, 14.9, 1.6, 6.3, 7.6, w_middle, 0.07
N, g003acn1_028_AAJ.par, Middle_word, ADV, no_pause, none, 0, 14.9, 0.7, 6.3, 7.6, w_middle, 0.03
N, g003acn1_028_AAJ.par, Middle_word, ADV, no_pause, none, 0, 14.9, 1.2, 6.3, 7.6, w_middle, 0.03
N, g003acn1_032_AAJ.par, Middle_word, VVFIN, no_pause, none, 0, 15.2, 1.0, 6.1, 8.0, w_initial, 0.03
N, g003acn1_032_AAJ.par, Middle_word, VVFIN, no_pause, none, 0, 15.2, 1.1, 6.1, 8.0, w_final, 0.05
N, g003acn1_032_AAJ.par, Middle_word, APPR, no_pause, none, 0, 15.2, 0.8, 6.1, 8.0, w_final, 0.08
N, g003acn1_035_AAJ.par, Middle_word, VVFIN, no_pause, none, 0, 14.8, 1.5, 6.1, 8.4, w_initial, 0.04
N, g003acn1_035_AAJ.par, Middle_word, ADV, no_pause, none, 0, 14.8, 1.0, 6.1, 8.4, w_middle, 0.04
N, g003acn1_041_AAJ.par, Middle_word, NN, no_pause, none, 0, 12.3, 1.0, 4.6, 6.2, w_final, 0.06
N, g003acn1_041_AAJ.par, Middle_word, PIS, no_pause, none, 0, 12.3, 1.9, 4.6, 6.2, w_middle, 0.05
N, g003acn1_046_AAJ.par, Middle_word, VVINF, no_pause, none, 0, 13.3, 0.6, 5.0, 6.4, w_final, 0.13
N, g003acn1_057_AAJ.par, Start_word, VVFIN, no_pause, none, 0, 15.0, 0.3, 5.9, 7.7, w_initial, 0.19
N, g003acn1_057_AAJ.par, Middle_word, VVFIN, no_pause, none, 0, 15.0, 0.6, 5.9, 7.7, w_initial, 0.06
N, g003acn1_059_AAJ.par, Middle_word, NN, no_pause, none, 0, 9.5, 1.0, 3.9, 5.2, w_final, 0.08
N, g003acn1_063_AAJ.par, Middle_word, VVFIN, no_pause, none, 0, 11.3, 1.4, 5.1, 7.7, w_final, 0.03
N, g003acn1_071_AAJ.par, End_word, ADV, no_pause, none, 0, 17.5, 1.3, 8.7, 13.5, w_middle, 0.09
N, g003acn1_075_AAJ.par, Middle_word, ADV, no_pause, none, 0, 14.0, 1.4, 6.2, 8.7, w_middle, 0.03
N, g003acn1_075_AAJ.par, Middle_word, VVINF, no_pause, none, 0, 14.0, 1.0, 6.2, 8.7, w_initial, 0.12
N, g003acn1_075_AAJ.par, Middle_word, NN, no_pause, none, 0, 14.0, 1.3, 6.2, 8.7, w_final, 0.04
N, g003acn1_079_AAJ.par, Middle_word, ADJA, no_pause, none, 0, 15.5, 1.1, 6.4, 7.9, w_final, 0.06
N, g003acn1_079_AAJ.par, Middle_word, VVINF, no_pause, none, 0, 15.5, 0.7, 6.4, 7.9, w_final, 0.07
N, g003acn1_084_AAJ.par, Middle_word, VVFIN, no_pause, none, 0, 13.8, 1.0, 5.5, 6.3, w_initial, 0.04
N, g003acn1_084_AAJ.par, Middle_word, ADV, no_pause, none, 0, 13.8, 1.5, 5.5, 6.3, w_middle, 0.03
N, g003acn2_002_AAK.par, Middle_word, APPR, no_pause, none, 0, 9.3, 0.6, 3.9, 5.4, w_final, 0.15
N, g003acn2_004_AAK.par, Middle_word, VVFIN, no_pause, none, 0, 12.6, 0.8, 5.7, 7.0, w_initial, 0.08
N, g003acn2_004_AAK.par, Middle_word, ADV, no_pause, none, 0, 12.6, 0.9, 5.7, 7.0, w_middle, 0.1
N, g003acn2_015_AAK.par, Start_word, VVFIN, near_pause, none, 0, 12.5, 1.1, 5.0, 6.1, w_initial, 0.06
N, g003acn2_022_AAK.par, End_word, ADJD, no_pause, none, 0, 17.5, 1.3, 7.7, 8.8, w_final, 0.1
N, g003acn2_024_AAK.par, End_word, VVINF, no_pause, none, 0, 13.0, 1.5, 5.2, 6.1, w_middle, 0.04
N, g003acn2_031_AAK.par, Middle_word, VVFIN, no_pause, none, 0, 15.5, 1.2, 7.1, 9.0, w_final, 0.03
N, g003acn2_052_AAK.par, Middle_word, NN, no_pause, none, 0, 11.8, 1.1, 5.0, 6.0, w_final, 0.12
N, g003acn2_056_AAK.par, Middle_word, VVFIN, no_pause, none, 0, 13.8, 0.9, 5.4, 7.0, w_initial, 0.06
N, g003acn2_058_AAK.par, End_word, VVFIN, no_pause, none, 0, 13.6, 1.0, 4.4, 5.9, w_initial, 0.03
N, g003acn2_061_AAK.par, Middle_word, VVINF, no_pause, none, 0, 14.6, 0.4, 6.1, 7.5, w_final, 0.07
N, g003acn2_067_AAK.par, Middle_word, NN, no_pause, none, 0, 14.1, 0.5, 5.7, 7.3, w_final, 0.29
N, g003acn2_067_AAK.par, Middle_word, NN, no_pause, none, 0, 14.1, 0.8, 5.7, 7.3, w_middle, 0.04
N, g003acn2_072_AAK.par, Middle_word, NN, no_pause, none, 0, 14.2, 1.1, 6.4, 7.4, w_final, 0.06
N, g003acn2_081_AAK.par, Middle_word, VVINF, no_pause, none, 0, 15.8, 0.5, 6.5, 8.5, w_final, 0.11
N, g003acn2_081_AAK.par, End_word, ADJD, no_pause, none, 0, 15.8, 1.5, 6.5, 8.5, w_final, 0.05
N, g003acn2_091_AAK.par, Start_word, VVFIN, no_pause, none, 0, 19.9, 1.4, 10.0, 10.0, w_middle, 0.04
N, g009acn1_002_ABA.par, Middle_word, NN, no_pause, none, 0, 12.3, 0.8, 4.9, 7.0, w_final, 0.07
N, g009acn1_006_ABA.par, Start_word, VVFIN, no_pause, none, 0, 13.6, 1.0, 5.7, 7.0, w_final, 0.05
N, g009acn1_006_ABA.par, Middle_word, VVFIN, no_pause, none, 0, 13.6, 1.0, 5.7, 7.0, w_final, 0.06
N, g009acn1_009_ABA.par, Middle_word, PPOSAT, no_pause, none, 0, 17.2, 0.9, 7.4, 9.5, w_final, 0.05
N, g009acn1_011_ABA.par, Middle_word, NN, no_pause, none, 0, 11.9, 0.6, 4.8, 6.0, w_final, 0.09
N, g009acn1_011_ABA.par, Middle_word, VVFIN, no_pause, none, 0, 11.9, 0.5, 4.8, 6.0, w_final, 0.18
N, g009acn1_011_ABA.par, Middle_word, VVFIN, no_pause, none, 0, 11.9, 1.0, 4.8, 6.0, w_final, 0.03
N, g009acn1_011_ABA.par, Middle_word, ADV, no_pause, none, 0, 11.9, 1.1, 4.8, 6.0, w_middle, 0.03
N, g009acn1_018_ABA.par, Middle_word, ADV, no_pause, none, 0, 13.0, 1.4, 5.1, 7.0, w_middle, 0.03
N, g009acn1_018_ABA.par, Middle_word, VVINF, no_pause, none, 0, 13.0, 0.6, 5.1, 7.0, w_final, 0.07
N, g009acn1_018_ABA.par, Middle_word, PIS, no_pause, none, 0, 13.0, 1.7, 5.1, 7.0, w_middle, 0.04
N, g009acn1_020_ABA.par, Middle_word, APPR, no_pause, none, 0, 13.4, 0.8, 5.1, 6.3, w_final, 0.08
N, g009acn1_022_ABA.par, Start_word, ADV, near_pause, none, 0, 14.3, 0.5, 5.6, 6.3, one_s, 0.2
N, g009acn1_030_ABA.par, Middle_word, VVFIN, no_pause, none, 0, 15.2, 1.1, 5.8, 7.3, w_initial, 0.05
N, g009acn1_035_ABA.par, Middle_word, PIAT, no_pause, none, 0, 13.0, 1.6, 5.7, 7.8, w_middle, 0.07
N, g009acn1_042_ABA.par, Middle_word, ADJD, no_pause, none, 0, 12.4, 0.6, 5.6, 7.5, w_final, 0.11
N, g009acn1_044_ABA.par, Start_word, VVFIN, near_pause, none, 0, 13.9, 1.0, 6.2, 8.1, w_initial, 0.05
N, g009acn2_001_ABD.par, Middle_word, NN, no_pause, none, 0, 15.5, 0.8, 6.2, 7.7, w_final, 0.08
N, g009acn2_003_ABD.par, Middle_word, NN, no_pause, none, 0, 15.5, 0.7, 6.6, 8.3, w_final, 0.07
N, g009acn2_003_ABD.par, Middle_word, NN, no_pause, none, 0, 15.5, 1.0, 6.6, 8.3, w_final, 0.05
N, g009acn2_003_ABD.par, Middle_word, ADV, no_pause, none, 0, 15.5, 1.3, 6.6, 8.3, w_middle, 0.05
N, g009acn2_008_ABD.par, Middle_word, VVFIN, no_pause, none, 0, 13.9, 0.7, 5.3, 6.6, w_initial, 0.03
N, g009acn2_012_ABD.par, Middle_word, VVINF, no_pause, none, 0, 15.3, 0.6, 6.2, 8.4, w_final, 0.03
N, g009acn2_034_ABD.par, Middle_word, VVINF, no_pause, none, 0, 18.6, 0.8, 6.8, 9.3, w_final, 0.06
N, g009acn2_036_ABD.par, Middle_word, NE, no_pause, none, 0, 14.1, 0.8, 5.8, 7.3, w_middle, 0.08
N, g009acn2_036_ABD.par, Middle_word, NN, no_pause, none, 0, 14.1, 0.9, 5.8, 7.3, w_final, 0.03
N, g009acn2_036_ABD.par, Middle_word, VVINF, no_pause, none, 0, 14.1, 0.6, 5.8, 7.3, w_final, 0.03
N, g009acn2_041_ABD.par, End_word, NN, no_pause, none, 0, 15.9, 0.8, 7.1, 9.2, w_final, 0.11
N, g009acn2_043_ABD.par, Middle_word, VVFIN, no_pause, none, 0, 12.0, 1.1, 4.3, 5.3, w_final, 0.04
N, g009acn2_047_ABD.par, Middle_word, NN, no_pause, none, 0, 15.2, 0.8, 5.9, 7.2, w_initial, 0.06
N, g010acn1_003_ABA.par, Middle_word, VVFIN, no_pause, none, 0, 14.2, 1.0, 5.7, 7.0, w_initial, 0.06
N, g010acn1_003_ABA.par, Middle_word, NN, no_pause, none, 0, 14.2, 0.8, 5.7, 7.0, w_final, 0.06
N, g010acn1_005_ABA.par, Middle_word, NN, no_pause, none, 0, 13.8, 0.7, 5.8, 6.7, w_final, 0.14
N, g010acn1_017_ABA.par, Middle_word, ADV, no_pause, none, 0, 15.8, 1.1, 6.1, 7.4, w_final, 0.05
N, g010acn1_024_ABA.par, End_word, PIS, no_pause, none, 0, 14.6, 0.8, 6.4, 9.4, w_middle, 0.1
N, g010acn1_028_ABA.par, Middle_word, NN, no_pause, none, 0, 12.8, 0.6, 5.2, 7.1, w_final, 0.16
N, g010acn1_030_ABA.par, Middle_word, VVINF, no_pause, none, 0, 13.9, 0.8, 5.6, 7.3, w_final, 0.2
