% ARFF file for Verbmobil
% Phoneme: oeO
%
@relation oeO

% List of attributes:
%
% Duration is expressed in seconds
@attribute phoneme { 9, O }
@attribute filename string
@attribute speech_position { Start_word, Middle_word, End_word }
@attribute word { ORD, zwoelft, koe, VAPP, Abendoeffnung, VMFIN, Oktobe, NN, zwoelf, KOUS, gebongt, wol, VVIZU, ADJD, prof, VMINF, Don, VVPP, APPR, CARD, Georgen, PIAT, ob, Abom, no, vo, VVINF, Georg, APPRART, PTKVZ, ITJ, Woch, VVFIN, koenn, Donner, FM, kost, FW, j, moch, Sol, hoff, dorten, PPER, to, KON, Doppel, VAFIN, wollt, NE, PAV, loer, ADJA, Lasterloechli, koennt, Maimoch, SPELL, ADV }
@attribute pause { near_pause, no_pause }
@attribute stress { none, p_stress, s_stress }
@attribute overlapping { 1, 0 }
@attribute speech_rate_pho numeric
@attribute local_speech_rate numeric
@attribute speech_rate_msyl numeric
@attribute speech_rate_ksyl numeric
@attribute syl_position { one_s, w_initial, w_middle, w_final }
@attribute duration numeric

@data
9, g024acn1_003_AER.par, Middle_word, VMFIN, no_pause, p_stress, 0, 11.5, 0.3, 5.1, 5.8, w_initial, 0.08
9, g024acn1_007_AER.par, Middle_word, VMFIN, no_pause, p_stress, 0, 10.5, 0.9, 4.1, 5.8, w_initial, 0.06
9, g024acn1_012_AER.par, Middle_word, VMFIN, no_pause, p_stress, 0, 13.2, 1.0, 5.2, 6.4, one_s, 0.03
9, g024acn1_012_AER.par, Middle_word, VMFIN, no_pause, p_stress, 0, 13.2, 0.7, 5.2, 6.4, w_initial, 0.05
9, g024acn1_016_AER.par, Middle_word, VMFIN, no_pause, p_stress, 0, 13.6, 0.8, 5.8, 7.7, w_initial, 0.04
9, g024acn1_016_AER.par, Middle_word, VMFIN, no_pause, p_stress, 0, 13.6, 0.6, 5.8, 7.7, w_initial, 0.05
9, g024acn1_016_AER.par, Middle_word, VMFIN, no_pause, p_stress, 0, 13.6, 0.7, 5.8, 7.7, w_initial, 0.04
9, g024acn1_025_AER.par, Middle_word, VMFIN, no_pause, p_stress, 0, 14.7, 0.9, 6.1, 7.7, w_initial, 0.03
9, g024acn1_027_AER.par, Middle_word, VMFIN, no_pause, p_stress, 0, 12.1, 0.7, 5.2, 7.0, w_initial, 0.04
9, g024acn2_006_AES.par, End_word, VMFIN, no_pause, p_stress, 0, 11.1, 0.5, 4.8, 5.9, w_initial, 0.08
9, g024acn2_011_AES.par, Middle_word, VMFIN, no_pause, p_stress, 0, 14.7, 0.8, 5.6, 7.2, w_initial, 0.05
9, g024acn2_017_AES.par, Middle_word, VMFIN, no_pause, p_stress, 0, 13.2, 1.3, 5.6, 6.3, w_initial, 0.05
9, g024acn2_019_AES.par, Middle_word, VMFIN, no_pause, p_stress, 0, 10.0, 1.0, 4.5, 5.6, w_initial, 0.04
9, g024acn2_021_AES.par, Middle_word, VMFIN, no_pause, p_stress, 0, 13.9, 0.8, 5.6, 6.6, w_initial, 0.06
9, g040acn1_027_AFC.par, Middle_word, VMFIN, no_pause, p_stress, 0, 12.3, 0.9, 4.5, 4.9, w_initial, 0.1
9, g040acn1_031_AFC.par, End_word, CARD, no_pause, p_stress, 0, 13.1, 0.6, 3.6, 4.8, one_s, 0.17
9, g040acn1_033_AFC.par, Start_word, CARD, near_pause, p_stress, 0, 13.8, 0.7, 4.6, 5.8, one_s, 0.1
9, g040acn1_035_AFC.par, Middle_word, CARD, no_pause, p_stress, 0, 12.2, 0.7, 4.3, 5.5, one_s, 0.09
9, g040acn1_035_AFC.par, Middle_word, CARD, no_pause, p_stress, 0, 12.2, 0.4, 4.3, 5.5, one_s, 0.12
9, g040acn1_041_AFC.par, Start_word, VMFIN, no_pause, p_stress, 0, 15.1, 1.3, 5.7, 6.5, w_initial, 0.09
9, g040acn1_047_AFC.par, Start_word, VMFIN, no_pause, p_stress, 0, 13.0, 1.0, 5.2, 5.4, w_initial, 0.07
9, g040acn1_049_AFC.par, Middle_word, VMFIN, no_pause, p_stress, 0, 13.2, 0.5, 5.2, 7.0, w_initial, 0.08
9, g040acn2_030_AFD.par, End_word, CARD, no_pause, p_stress, 0, 12.5, 0.8, 5.4, 7.5, one_s, 0.05
9, g040acn2_051_AFD.par, Middle_word, VMFIN, no_pause, p_stress, 0, 13.5, 1.1, 5.7, 7.6, w_initial, 0.03
9, g040acn2_051_AFD.par, Middle_word, VMFIN, no_pause, p_stress, 0, 13.5, 0.9, 5.7, 7.6, w_initial, 0.03
9, g041acn1_016_AFC.par, Middle_word, VMFIN, no_pause, p_stress, 0, 11.8, 0.6, 4.8, 5.5, w_initial, 0.09
9, g041acn2_008_AFD.par, Middle_word, CARD, no_pause, p_stress, 0, 12.0, 0.7, 4.2, 6.3, one_s, 0.05
9, g041acn2_008_AFD.par, Middle_word, VMFIN, no_pause, p_stress, 0, 12.0, 0.8, 4.2, 6.3, w_initial, 0.06
9, g041acn2_029_AFD.par, Middle_word, VMFIN, no_pause, p_stress, 0, 11.9, 2.3, 5.4, 7.1, one_s, 0.03
9, g041acn2_029_AFD.par, Middle_word, VMFIN, no_pause, p_stress, 0, 11.9, 1.0, 5.4, 7.1, w_initial, 0.03
9, g041acn2_029_AFD.par, Middle_word, VMFIN, no_pause, p_stress, 0, 11.9, 1.2, 5.4, 7.1, w_initial, 0.03
9, g042acn1_015_AFC.par, End_word, CARD, no_pause, p_stress, 0, 13.1, 0.4, 3.7, 4.4, one_s, 0.14
9, g042acn1_017_AFC.par, Start_word, CARD, no_pause, p_stress, 0, 13.6, 0.7, 4.7, 5.2, one_s, 0.09
9, g043acn1_019_AFC.par, Middle_word, VMFIN, no_pause, p_stress, 0, 14.6, 1.3, 7.0, 7.6, w_initial, 0.08
9, g043acn1_027_AFC.par, Start_word, VMFIN, near_pause, p_stress, 0, 14.4, 1.2, 5.4, 6.5, w_initial, 0.1
9, g043acn1_029_AFC.par, Middle_word, VMFIN, no_pause, p_stress, 0, 12.1, 1.0, 4.5, 6.7, w_initial, 0.08
9, g043acn2_005_AFD.par, Middle_word, VMFIN, no_pause, p_stress, 0, 14.9, 1.1, 7.3, 8.3, w_initial, 0.03
9, g043acn2_007_AFD.par, Middle_word, VMFIN, no_pause, p_stress, 0, 15.8, 1.4, 6.9, 9.3, one_s, 0.03
9, g043acn2_022_AFD.par, Middle_word, VMFIN, no_pause, p_stress, 0, 15.6, 1.2, 6.2, 8.2, w_initial, 0.04
9, g043acn2_024_AFD.par, Middle_word, VMFIN, no_pause, p_stress, 0, 14.7, 1.5, 5.6, 8.3, w_initial, 0.03
9, g043acn2_035_AFD.par, Middle_word, ADJD, no_pause, p_stress, 0, 14.1, 1.2, 6.6, 8.5, w_initial, 0.1
9, g044acn1_006_AFI.par, Middle_word, VMFIN, no_pause, p_stress, 0, 14.2, 0.6, 6.4, 7.3, w_initial, 0.09
9, g044acn1_013_AFI.par, Middle_word, VMFIN, no_pause, p_stress, 0, 10.7, 0.9, 4.6, 5.9, w_initial, 0.05
9, g044acn1_020_AFI.par, Middle_word, VMFIN, no_pause, p_stress, 0, 11.8, 0.8, 5.0, 6.5, w_initial, 0.09
9, g044acn1_023_AFI.par, Middle_word, VMFIN, no_pause, p_stress, 0, 14.7, 0.9, 6.2, 8.2, w_initial, 0.05
9, g045acn1_025_AFI.par, Middle_word, VMFIN, no_pause, p_stress, 0, 10.8, 0.8, 4.3, 5.0, w_initial, 0.06
9, g045acn1_041_AFI.par, Middle_word, VMFIN, no_pause, p_stress, 0, 12.4, 1.2, 5.6, 7.0, w_initial, 0.04
9, g046acn1_000_AFI.par, Middle_word, VMFIN, no_pause, p_stress, 0, 13.1, 1.0, 5.9, 6.9, w_initial, 0.08
9, g046acn1_005_AFI.par, Middle_word, VMFIN, no_pause, p_stress, 0, 11.1, 0.7, 4.9, 5.9, w_initial, 0.1
9, g046acn1_014_AFI.par, Middle_word, VMFIN, no_pause, p_stress, 0, 11.8, 1.1, 4.9, 5.9, w_initial, 0.06
9, g046acn1_016_AFI.par, Start_word, VMFIN, no_pause, p_stress, 0, 9.5, 0.8, 4.4, 5.9, w_initial, 0.08
9, g046acn1_046_AFI.par, Middle_word, VMFIN, no_pause, p_stress, 0, 12.3, 1.9, 5.0, 6.5, w_initial, 0.03
9, g046acn2_004_AFO.par, Middle_word, VMFIN, no_pause, p_stress, 0, 7.7, 0.6, 3.4, 4.0, w_initial, 0.09
9, g046acn2_030_AFO.par, Middle_word, VMFIN, no_pause, p_stress, 0, 9.3, 1.0, 3.9, 4.9, w_initial, 0.08
9, g046acn2_036_AFO.par, Middle_word, VMFIN, no_pause, p_stress, 0, 8.7, 0.9, 3.6, 5.1, w_initial, 0.08
9, g047acn1_002_AFI.par, Middle_word, VMFIN, no_pause, p_stress, 0, 12.6, 1.0, 5.7, 6.3, w_initial, 0.06
9, g047acn1_004_AFI.par, Middle_word, VMFIN, no_pause, p_stress, 0, 8.5, 0.2, 3.8, 4.4, w_initial, 0.14
9, g047acn1_009_AFI.par, Middle_word, VMFIN, no_pause, p_stress, 0, 9.1, 0.7, 3.3, 4.5, w_initial, 0.1
9, g047acn1_011_AFI.par, Start_word, VMFIN, near_pause, p_stress, 0, 10.8, 0.9, 4.7, 6.1, w_initial, 0.08
9, g047acn1_016_AFI.par, Middle_word, VMFIN, no_pause, p_stress, 0, 10.2, 0.6, 4.4, 5.0, w_initial, 0.04
9, g047acn2_008_AFO.par, Start_word, VMFIN, no_pause, p_stress, 0, 10.1, 0.7, 4.6, 5.5, w_initial, 0.11
9, g047acn2_012_AFO.par, Middle_word, VMFIN, no_pause, p_stress, 0, 9.3, 1.1, 4.2, 5.4, w_initial, 0.09
9, g047acn2_047_AFO.par, Middle_word, VMFIN, no_pause, p_stress, 0, 12.1, 1.1, 5.0, 6.7, w_initial, 0.08
9, g048acn1_003_AFI.par, Middle_word, VMFIN, no_pause, p_stress, 0, 10.6, 0.5, 4.4, 6.3, w_initial, 0.09
9, g048acn1_023_AFI.par, Middle_word, VMFIN, no_pause, p_stress, 0, 13.4, 1.1, 5.5, 6.1, w_initial, 0.08
9, g048acn2_004_AFO.par, Middle_word, VMFIN, no_pause, p_stress, 0, 9.7, 0.7, 4.7, 5.8, w_initial, 0.13
9, g048acn2_008_AFO.par, Middle_word, VMFIN, no_pause, p_stress, 0, 9.2, 0.8, 4.0, 4.5, w_initial, 0.1
9, g048acn2_014_AFO.par, Middle_word, VMFIN, no_pause, p_stress, 0, 11.4, 0.9, 4.9, 6.1, w_initial, 0.06
9, g200acn1_010_AHG.par, Middle_word, ORD, no_pause, p_stress, 0, 9.3, 0.5, 4.1, 4.9, w_initial, 0.14
9, g200acn1_023_AHG.par, Start_word, VMFIN, near_pause, p_stress, 0, 11.4, 1.0, 4.9, 6.4, w_initial, 0.06
9, g200acn1_023_AHG.par, Middle_word, VMFIN, no_pause, p_stress, 0, 11.4, 1.4, 4.9, 6.4, one_s, 0.05
